crime_id,victim_id,location_id,station_id,crime_type,crime_date,crime_time,severity,weapon_used,loss_amount,arrest_made
C001600,V02413,L0270,S071,Robbery,2024-09-26,Afternoon,Medium,None,218181,No
C001601,V01298,L0106,S001,Assault,2025-07-05,Night,Low,Stick,244880,No
C001602,V03645,L0004,S020,Assault,2023-11-29,Evening,Low,Gun,308518,Yes
C001603,V03868,L0203,S039,Cyber Crime,2024-05-12,Morning,Medium,None,361963,No
C001604,V00094,L0295,S012,Assault,2024-03-02,Night,Low,Stick,362962,Yes
C001605,V02430,L0094,S074,Robbery,2024-08-30,Morning,Low,None,244194,Yes
C001606,V02007,L0284,S041,Cyber Crime,2025-05-22,Evening,High,None,381980,Yes
C001607,V02454,L0126,S048,Cyber Crime,2023-08-10,Afternoon,Low,Stick,84948,No
C001608,V02061,L0155,S047,Assault,2023-10-05,Night,Low,None,293736,No
C001609,V03410,L0072,S021,Theft,2023-11-01,Evening,Low,None,214035,Yes
C001610,V01971,L0153,S004,Fraud,2024-01-01,Morning,Low,None,422306,No
C001611,V02102,L0292,S056,Fraud,2024-10-27,Night,Medium,Knife,409302,No
C001612,V03169,L0294,S033,Theft,2024-04-03,Evening,High,None,386489,No
C001613,V02929,L0297,S073,Fraud,2023-07-27,Evening,High,Knife,111147,No
C001614,V00071,L0259,S032,Robbery,2023-06-15,Morning,Low,None,193744,Yes
C001615,V01976,L0277,S071,Fraud,2023-04-28,Night,Medium,Knife,157706,Yes
C001616,V02889,L0196,S010,Cyber Crime,2023-10-31,Evening,High,None,281893,No
C001617,V00235,L0141,S050,Robbery,2025-01-20,Afternoon,Medium,Stick,265038,Yes
C001618,V00020,L0233,S065,Burglary,2024-10-11,Afternoon,Medium,None,345013,Yes
C001619,V01656,L0144,S050,Cyber Crime,2024-09-05,Morning,Medium,Gun,285569,No
C001620,V01724,L0087,S043,Fraud,2024-03-17,Afternoon,Low,Stick,404282,Yes
C001621,V00870,L0192,S005,Kidnapping,2025-05-25,Night,Low,None,177598,Yes
C001622,V01051,L0175,S039,Fraud,2025-06-16,Afternoon,Medium,Stick,83659,Yes
C001623,V00167,L0241,S064,Robbery,2025-11-12,Evening,Low,None,234706,Yes
C001624,V01588,L0258,S073,Assault,2025-05-06,Afternoon,Medium,Knife,387120,No
C001625,V00010,L0255,S010,Cyber Crime,2023-05-29,Evening,Medium,Knife,32162,Yes
C001626,V03972,L0208,S048,Assault,2024-01-03,Night,Medium,Knife,397993,Yes
C001627,V01432,L0171,S004,Kidnapping,2024-08-07,Night,Medium,Gun,137434,Yes
C001628,V00047,L0262,S062,Cyber Crime,2025-09-30,Afternoon,Medium,None,238988,No
C001629,V01164,L0060,S016,Burglary,2024-03-03,Afternoon,Medium,Stick,121542,Yes
C001630,V00113,L0022,S049,Assault,2023-02-22,Night,High,Knife,493862,Yes
C001631,V00922,L0276,S012,Fraud,2025-02-28,Afternoon,Low,None,131324,Yes
C001632,V01973,L0285,S047,Assault,2024-01-17,Morning,High,Gun,87840,Yes
C001633,V03151,L0046,S008,Robbery,2025-07-21,Afternoon,Low,Gun,420614,Yes
C001634,V01288,L0215,S022,Burglary,2024-01-03,Morning,Medium,Knife,434971,Yes
C001635,V02977,L0059,S024,Robbery,2023-08-07,Afternoon,Medium,None,320561,No
C001636,V01015,L0293,S039,Theft,2025-11-26,Afternoon,Medium,None,39111,Yes
C001637,V00379,L0255,S054,Assault,2024-11-19,Afternoon,High,None,379689,Yes
C001638,V03580,L0278,S057,Cyber Crime,2025-06-18,Afternoon,High,None,377023,Yes
C001639,V00893,L0080,S063,Theft,2025-08-31,Morning,High,Knife,38013,Yes
C001640,V03155,L0149,S063,Assault,2024-09-26,Night,Low,None,487274,No
C001641,V00852,L0096,S043,Robbery,2024-07-03,Evening,Low,Knife,394119,Yes
C001642,V03394,L0235,S038,Cyber Crime,2025-05-22,Night,Medium,Knife,284460,Yes
C001643,V03985,L0154,S053,Theft,2025-12-21,Night,Low,None,238697,No
C001644,V03607,L0276,S048,Kidnapping,2025-03-02,Morning,Low,None,403886,No
C001645,V01737,L0283,S033,Burglary,2025-03-07,Morning,Medium,Knife,248636,Yes
C001646,V02290,L0028,S019,Fraud,2025-02-01,Morning,Low,None,63579,No
C001647,V03987,L0280,S030,Robbery,2023-09-06,Night,Low,None,455017,No
C001648,V03654,L0267,S005,Fraud,2023-12-24,Afternoon,Medium,Knife,329534,Yes
C001649,V02560,L0095,S025,Cyber Crime,2025-01-03,Afternoon,High,Knife,461866,Yes
C001650,V02156,L0176,S049,Cyber Crime,2025-03-09,Afternoon,Low,None,127530,Yes
C001651,V01364,L0127,S031,Burglary,2024-05-06,Afternoon,High,None,449750,No
C001652,V00562,L0049,S037,Theft,2023-02-07,Evening,Low,None,222194,Yes
C001653,V03188,L0273,S069,Theft,2023-10-13,Evening,Low,Knife,409073,Yes
C001654,V02035,L0055,S043,Assault,2023-10-02,Night,High,Knife,325770,Yes
C001655,V01034,L0046,S021,Assault,2024-12-08,Morning,Low,None,275240,Yes
C001656,V02510,L0011,S017,Burglary,2025-04-23,Night,Medium,Stick,488566,Yes
C001657,V02704,L0080,S032,Robbery,2025-12-04,Morning,Medium,Gun,59966,Yes
C001658,V00235,L0067,S028,Kidnapping,2025-05-18,Night,Low,Gun,314765,No
C001659,V03272,L0287,S047,Cyber Crime,2025-01-23,Afternoon,Low,None,7564,Yes
C001660,V00508,L0218,S005,Fraud,2023-09-17,Evening,High,None,92802,Yes
C001661,V00152,L0108,S010,Burglary,2025-05-27,Night,High,None,177542,Yes
C001662,V02756,L0084,S008,Burglary,2023-05-25,Evening,Low,None,442238,Yes
C001663,V03022,L0095,S047,Assault,2023-12-28,Afternoon,Medium,None,49454,Yes
C001664,V03360,L0085,S039,Theft,2023-07-19,Morning,Medium,None,268383,Yes
C001665,V02250,L0123,S048,Burglary,2024-12-24,Evening,High,None,71735,No
C001666,V00368,L0276,S052,Cyber Crime,2025-01-17,Evening,Low,None,171233,Yes
C001667,V03531,L0285,S032,Robbery,2023-11-23,Afternoon,High,Gun,228624,Yes
C001668,V03209,L0261,S018,Burglary,2024-09-26,Evening,Low,None,283310,No
C001669,V01397,L0115,S066,Fraud,2024-11-14,Evening,High,Knife,161556,No
C001670,V03483,L0287,S052,Theft,2024-08-26,Evening,High,Gun,23706,No
C001671,V01549,L0055,S075,Theft,2023-07-14,Morning,High,None,364722,Yes
C001672,V00360,L0245,S018,Cyber Crime,2025-12-24,Morning,Low,None,435035,No
C001673,V00961,L0224,S042,Robbery,2023-01-22,Night,Low,None,319793,Yes
C001674,V01321,L0292,S070,Robbery,2023-01-21,Evening,High,Stick,410743,Yes
C001675,V01187,L0266,S038,Assault,2024-03-01,Afternoon,Medium,None,184569,Yes
C001676,V00722,L0105,S018,Kidnapping,2023-05-23,Evening,Low,Gun,294458,No
C001677,V00257,L0239,S033,Kidnapping,2023-03-18,Night,Medium,None,391279,Yes
C001678,V03487,L0013,S002,Kidnapping,2023-10-06,Evening,High,None,200285,Yes
C001679,V01568,L0188,S011,Burglary,2024-04-29,Afternoon,Low,Gun,62029,No
C001680,V03098,L0091,S062,Robbery,2024-08-02,Morning,Low,Knife,230561,Yes
C001681,V01904,L0121,S041,Burglary,2025-08-07,Evening,Medium,Gun,319078,No
C001682,V01986,L0223,S043,Robbery,2025-03-01,Morning,Medium,None,415355,No
C001683,V02153,L0008,S064,Cyber Crime,2025-11-22,Afternoon,Medium,None,316994,Yes
C001684,V03624,L0205,S027,Robbery,2023-08-09,Night,Low,Knife,33311,No
C001685,V02451,L0259,S026,Burglary,2025-03-13,Morning,Low,None,243410,No
C001686,V00697,L0070,S050,Burglary,2025-09-16,Evening,High,Knife,421612,Yes
C001687,V02774,L0297,S032,Fraud,2023-12-02,Night,Medium,Knife,114048,Yes
C001688,V03831,L0274,S032,Assault,2024-03-03,Afternoon,Low,None,170278,Yes
C001689,V01415,L0114,S069,Assault,2025-10-09,Evening,Medium,None,84403,Yes
C001690,V03755,L0104,S048,Kidnapping,2023-08-14,Night,Medium,None,366047,Yes
C001691,V03851,L0216,S043,Fraud,2024-03-07,Morning,Medium,Knife,459748,Yes
C001692,V01756,L0294,S008,Assault,2024-11-22,Morning,Low,None,285139,Yes
C001693,V02944,L0291,S006,Robbery,2025-10-15,Evening,Medium,Knife,246277,No
C001694,V00661,L0079,S054,Assault,2024-09-10,Evening,Low,Gun,57749,Yes
C001695,V03345,L0141,S039,Assault,2024-07-05,Morning,Low,None,103837,Yes
C001696,V02044,L0130,S012,Burglary,2025-10-22,Morning,Low,Knife,84693,No
C001697,V03256,L0104,S043,Burglary,2023-03-31,Morning,Low,Stick,13433,Yes
C001698,V01148,L0263,S048,Cyber Crime,2025-08-07,Night,High,Knife,310647,Yes
C001699,V02303,L0197,S064,Robbery,2025-06-22,Afternoon,Low,None,194985,No
C001700,V02810,L0237,S033,Theft,2023-12-31,Night,High,Gun,176633,No
C001701,V03308,L0195,S066,Assault,2025-11-29,Afternoon,Medium,None,324368,No
C001702,V00161,L0240,S061,Fraud,2023-01-18,Evening,Medium,None,203789,Yes
C001703,V00459,L0228,S002,Kidnapping,2024-01-04,Afternoon,Medium,None,43989,Yes
C001704,V02879,L0178,S023,Kidnapping,2025-04-24,Afternoon,Low,None,178481,Yes
C001705,V01534,L0235,S011,Burglary,2023-10-29,Night,Medium,None,486068,No
C001706,V02435,L0089,S057,Assault,2024-08-09,Morning,Low,Knife,152849,Yes
C001707,V00229,L0273,S061,Fraud,2025-09-28,Night,Low,Knife,492690,No
C001708,V00415,L0138,S058,Theft,2024-06-24,Morning,Medium,None,399410,Yes
C001709,V03457,L0268,S059,Kidnapping,2024-11-25,Morning,High,None,468960,Yes
C001710,V01158,L0157,S072,Fraud,2023-04-05,Afternoon,High,None,479597,Yes
C001711,V02268,L0279,S023,Cyber Crime,2024-09-30,Afternoon,Medium,Knife,254878,No
C001712,V03666,L0193,S010,Theft,2023-11-05,Evening,Low,None,144940,Yes
C001713,V02062,L0001,S042,Theft,2023-06-25,Morning,Medium,Stick,299756,Yes
C001714,V01855,L0161,S042,Cyber Crime,2024-06-25,Morning,Low,None,471897,No
C001715,V02981,L0239,S023,Assault,2023-12-20,Morning,Medium,None,348118,No
C001716,V03029,L0278,S059,Burglary,2025-04-28,Evening,Low,None,80121,No
C001717,V02997,L0026,S009,Cyber Crime,2023-10-12,Night,Medium,None,32998,No
C001718,V01656,L0083,S040,Burglary,2025-03-10,Night,Medium,Gun,486865,Yes
C001719,V03321,L0131,S061,Cyber Crime,2023-08-22,Morning,Low,Gun,241668,No
C001720,V00905,L0152,S075,Kidnapping,2024-04-24,Night,High,Gun,369642,Yes
C001721,V03070,L0204,S023,Kidnapping,2025-05-01,Afternoon,Low,Knife,231904,No
C001722,V00980,L0082,S068,Burglary,2024-12-24,Evening,Low,Gun,403920,Yes
C001723,V00816,L0067,S041,Cyber Crime,2024-04-05,Morning,Low,None,281733,Yes
C001724,V03375,L0030,S006,Theft,2025-05-15,Morning,Low,None,498161,Yes
C001725,V03182,L0254,S046,Robbery,2025-10-06,Night,Medium,Gun,406264,Yes
C001726,V00221,L0038,S027,Theft,2024-01-28,Afternoon,Medium,None,147391,Yes
C001727,V00326,L0081,S069,Cyber Crime,2023-08-22,Night,Medium,Knife,217527,No
C001728,V00556,L0084,S036,Assault,2025-08-09,Night,Medium,Knife,232350,No
C001729,V02968,L0123,S024,Assault,2023-04-05,Afternoon,Low,None,187868,No
C001730,V02685,L0173,S009,Fraud,2023-05-21,Evening,Low,None,147693,No
C001731,V00439,L0213,S074,Fraud,2023-07-15,Morning,Medium,None,59580,No
C001732,V02482,L0289,S029,Cyber Crime,2025-03-21,Morning,Medium,Knife,493284,No
C001733,V01071,L0244,S007,Kidnapping,2024-02-13,Evening,Low,None,169001,Yes
C001734,V01090,L0148,S051,Cyber Crime,2024-01-29,Afternoon,Low,Gun,324576,Yes
C001735,V00743,L0173,S044,Robbery,2024-02-13,Afternoon,Low,Stick,302336,Yes
C001736,V00764,L0237,S062,Kidnapping,2025-10-19,Afternoon,Medium,None,69885,Yes
C001737,V02055,L0277,S073,Assault,2024-01-13,Evening,Medium,Stick,29291,No
C001738,V02406,L0004,S073,Cyber Crime,2024-08-20,Evening,Low,None,316243,No
C001739,V01230,L0096,S023,Kidnapping,2024-11-15,Evening,Medium,Knife,343314,No
C001740,V02152,L0199,S073,Assault,2024-09-12,Evening,Medium,None,7041,No
C001741,V02167,L0003,S001,Kidnapping,2025-11-05,Afternoon,Low,Stick,315902,No
C001742,V03166,L0067,S054,Assault,2024-08-04,Afternoon,Low,None,96949,No
C001743,V00373,L0196,S063,Theft,2023-12-18,Morning,Low,None,286106,No
C001744,V01988,L0240,S044,Assault,2023-11-16,Afternoon,Low,None,62453,Yes
C001745,V01485,L0157,S008,Kidnapping,2025-06-02,Morning,High,Knife,167445,Yes
C001746,V03163,L0222,S074,Theft,2023-10-12,Evening,Medium,Knife,98726,Yes
C001747,V03890,L0012,S058,Fraud,2025-10-15,Evening,Medium,None,236274,No
C001748,V02061,L0112,S061,Burglary,2023-06-22,Night,High,None,474523,Yes
C001749,V01297,L0003,S016,Kidnapping,2025-02-27,Afternoon,Medium,None,397991,No
C001750,V00050,L0038,S039,Assault,2025-08-09,Afternoon,Medium,Stick,369250,Yes
C001751,V03406,L0025,S045,Robbery,2023-06-28,Evening,Medium,Knife,482335,No
C001752,V03683,L0089,S008,Burglary,2024-08-10,Evening,Low,Stick,253356,Yes
C001753,V03910,L0038,S064,Burglary,2025-12-23,Morning,Medium,None,204714,No
C001754,V00322,L0213,S021,Fraud,2023-02-22,Evening,Medium,Gun,313328,No
C001755,V01127,L0247,S007,Theft,2025-04-08,Night,Low,Gun,28907,No
C001756,V01152,L0164,S023,Assault,2025-03-29,Afternoon,Medium,None,388665,Yes
C001757,V03971,L0183,S073,Kidnapping,2025-09-08,Night,Medium,None,293282,Yes
C001758,V00475,L0237,S020,Cyber Crime,2023-11-26,Morning,Medium,None,114035,Yes
C001759,V03734,L0172,S049,Assault,2023-08-01,Night,High,None,328847,Yes
C001760,V02867,L0059,S075,Assault,2024-09-12,Morning,Low,None,2923,Yes
C001761,V00717,L0291,S049,Theft,2023-12-05,Morning,Low,None,364764,Yes
C001762,V00558,L0201,S001,Theft,2025-07-19,Morning,Medium,None,372880,Yes
C001763,V01405,L0030,S049,Theft,2025-02-02,Afternoon,High,Gun,481057,No
C001764,V00551,L0279,S044,Assault,2024-01-30,Afternoon,Low,None,204441,No
C001765,V01716,L0067,S045,Fraud,2025-10-02,Morning,Low,Gun,117350,No
C001766,V02336,L0209,S041,Assault,2024-05-17,Night,Low,None,439934,No
C001767,V02913,L0201,S005,Cyber Crime,2024-10-20,Afternoon,Low,Gun,375318,Yes
C001768,V01852,L0285,S040,Theft,2023-07-25,Evening,Low,None,477114,Yes
C001769,V02885,L0060,S041,Robbery,2023-08-07,Night,Medium,Knife,327313,Yes
C001770,V00823,L0215,S040,Kidnapping,2025-10-23,Evening,Medium,Stick,406794,Yes
C001771,V03107,L0203,S022,Kidnapping,2023-01-27,Morning,Low,None,36167,No
C001772,V00238,L0130,S052,Fraud,2024-12-28,Afternoon,Low,None,401610,Yes
C001773,V01546,L0164,S057,Assault,2024-07-01,Morning,Medium,Stick,391259,No
C001774,V03063,L0147,S066,Burglary,2024-08-03,Afternoon,Medium,None,10313,No
C001775,V00746,L0163,S039,Burglary,2024-10-06,Evening,Low,Gun,147399,Yes
C001776,V02257,L0186,S060,Cyber Crime,2023-05-02,Afternoon,Medium,None,331985,No
C001777,V01196,L0242,S011,Assault,2024-10-04,Afternoon,High,Knife,361035,Yes
C001778,V02732,L0231,S045,Assault,2023-11-03,Morning,Low,None,245321,Yes
C001779,V02899,L0117,S044,Burglary,2023-08-23,Night,High,None,494598,Yes
C001780,V03920,L0025,S060,Theft,2024-03-08,Night,High,Stick,386964,Yes
C001781,V02605,L0164,S043,Cyber Crime,2025-04-30,Morning,Low,None,55494,Yes
C001782,V03768,L0151,S070,Cyber Crime,2023-09-02,Afternoon,Medium,None,369769,No
C001783,V03786,L0150,S018,Cyber Crime,2025-07-13,Morning,Low,None,294749,No
C001784,V00855,L0105,S029,Theft,2025-10-20,Night,Low,None,112587,No
C001785,V00517,L0106,S017,Robbery,2024-10-06,Afternoon,Medium,None,84604,Yes
C001786,V02553,L0030,S023,Kidnapping,2023-02-19,Night,Low,None,428841,No
C001787,V03707,L0133,S049,Kidnapping,2024-10-09,Evening,High,Knife,292307,Yes
C001788,V02640,L0053,S065,Cyber Crime,2025-05-29,Morning,Low,None,404581,Yes
C001789,V01012,L0196,S001,Cyber Crime,2023-04-05,Night,Medium,Knife,203814,Yes
C001790,V01519,L0069,S010,Robbery,2025-06-30,Night,Medium,None,481545,Yes
C001791,V03185,L0266,S069,Robbery,2023-07-14,Afternoon,Low,None,94824,Yes
C001792,V00630,L0201,S023,Robbery,2024-11-18,Afternoon,Medium,Knife,316834,Yes
C001793,V02273,L0117,S073,Cyber Crime,2024-03-21,Afternoon,High,None,246022,Yes
C001794,V01371,L0082,S022,Cyber Crime,2025-08-19,Morning,Low,None,154463,Yes
C001795,V02501,L0164,S008,Cyber Crime,2025-08-10,Afternoon,High,None,108172,Yes
C001796,V03745,L0066,S024,Kidnapping,2023-06-26,Morning,Low,Stick,399359,No
C001797,V01662,L0256,S043,Fraud,2023-11-29,Morning,Medium,Knife,245516,Yes
C001798,V03917,L0168,S048,Fraud,2023-01-08,Morning,Low,None,183089,Yes
C001799,V00162,L0204,S058,Fraud,2025-08-17,Morning,High,None,371557,Yes
C001800,V02175,L0054,S031,Cyber Crime,2025-04-10,Night,Low,None,275298,Yes
C001801,V02000,L0172,S048,Burglary,2023-12-16,Evening,Medium,None,217291,Yes
C001802,V00881,L0088,S045,Robbery,2025-01-07,Evening,Medium,Knife,434360,Yes
C001803,V03603,L0059,S054,Fraud,2025-01-30,Afternoon,Medium,None,462329,Yes
C001804,V01102,L0171,S013,Assault,2025-09-25,Afternoon,Low,None,153282,Yes
C001805,V02150,L0028,S037,Fraud,2023-10-16,Night,Low,Knife,2608,Yes
C001806,V03665,L0297,S024,Cyber Crime,2023-07-10,Morning,Medium,Knife,78120,No
C001807,V03817,L0181,S025,Assault,2023-08-13,Afternoon,Low,None,434502,No
C001808,V02189,L0278,S010,Assault,2024-07-13,Evening,High,Knife,420900,No
C001809,V03672,L0140,S005,Robbery,2024-05-23,Morning,Medium,Knife,3279,Yes
C001810,V03876,L0128,S034,Burglary,2023-11-07,Evening,Low,None,242186,No
C001811,V00206,L0122,S035,Robbery,2023-12-09,Night,Low,None,498993,Yes
C001812,V02089,L0295,S029,Theft,2024-11-24,Night,Medium,None,222363,Yes
C001813,V02448,L0205,S040,Assault,2023-10-08,Afternoon,Medium,Gun,196621,No
C001814,V02208,L0272,S061,Robbery,2024-11-08,Evening,Low,None,361776,Yes
C001815,V00983,L0191,S019,Kidnapping,2023-03-27,Afternoon,Medium,Stick,318819,No
C001816,V00147,L0007,S042,Kidnapping,2024-02-05,Night,Medium,None,66128,No
C001817,V00674,L0074,S037,Kidnapping,2024-10-08,Evening,Low,None,14453,Yes
C001818,V03770,L0174,S012,Fraud,2023-11-07,Afternoon,Low,None,137106,Yes
C001819,V01307,L0040,S048,Assault,2024-12-04,Evening,Low,None,348096,Yes
C001820,V01454,L0029,S042,Fraud,2025-01-26,Evening,High,Gun,367395,Yes
C001821,V03768,L0185,S052,Assault,2025-04-08,Night,High,Knife,139863,Yes
C001822,V02144,L0124,S014,Kidnapping,2024-02-28,Evening,Low,Knife,172473,Yes
C001823,V03824,L0014,S001,Theft,2025-09-02,Morning,High,None,260248,No
C001824,V02021,L0202,S044,Kidnapping,2025-09-03,Night,High,Stick,144580,No
C001825,V00540,L0260,S055,Kidnapping,2023-10-14,Night,Low,Stick,278665,Yes
C001826,V02649,L0221,S030,Assault,2025-05-25,Evening,High,Gun,153877,Yes
C001827,V00564,L0052,S054,Burglary,2025-02-01,Night,Low,None,138462,Yes
C001828,V00587,L0243,S053,Cyber Crime,2025-05-19,Evening,High,None,425854,No
C001829,V02322,L0150,S023,Theft,2023-12-23,Morning,Low,Stick,96137,No
C001830,V02465,L0049,S027,Kidnapping,2025-05-27,Evening,Low,Knife,489195,Yes
C001831,V01932,L0039,S061,Cyber Crime,2023-01-02,Morning,Medium,None,173720,Yes
C001832,V03293,L0196,S032,Burglary,2025-06-15,Night,Low,None,196179,No
C001833,V00211,L0092,S066,Assault,2023-08-23,Afternoon,Medium,Stick,68398,Yes
C001834,V02517,L0241,S053,Assault,2025-08-10,Morning,Medium,None,421466,No
C001835,V01385,L0234,S040,Assault,2023-07-25,Night,Low,Knife,211031,No
C001836,V01317,L0008,S075,Fraud,2025-11-10,Evening,High,None,207619,Yes
C001837,V01236,L0016,S065,Assault,2024-01-02,Afternoon,High,Knife,243442,Yes
C001838,V01738,L0232,S013,Fraud,2023-12-04,Morning,High,Knife,398025,No
C001839,V03509,L0282,S002,Assault,2024-12-22,Night,Low,None,449956,Yes
C001840,V00331,L0099,S004,Theft,2024-11-22,Night,Low,None,358646,Yes
C001841,V00153,L0293,S069,Kidnapping,2025-10-17,Morning,Medium,Gun,238412,No
C001842,V03271,L0238,S061,Theft,2024-11-30,Morning,Low,None,457549,No
C001843,V01275,L0144,S061,Robbery,2024-02-12,Morning,Medium,None,280917,Yes
C001844,V03208,L0146,S050,Kidnapping,2025-09-13,Night,Medium,None,145124,Yes
C001845,V02215,L0054,S020,Assault,2024-05-11,Morning,High,Knife,225421,Yes
C001846,V02138,L0174,S014,Robbery,2024-04-13,Morning,Low,Knife,337768,No
C001847,V02047,L0073,S075,Kidnapping,2023-03-03,Morning,Low,Stick,204717,No
C001848,V02059,L0229,S053,Robbery,2024-09-19,Night,High,None,435058,Yes
C001849,V02494,L0170,S027,Kidnapping,2023-04-14,Morning,Medium,None,86972,No
C001850,V00884,L0172,S064,Theft,2023-04-22,Night,Medium,Knife,179814,Yes
C001851,V03960,L0020,S037,Assault,2024-10-15,Evening,Low,Knife,407762,Yes
C001852,V01283,L0044,S059,Assault,2023-09-04,Night,Medium,Knife,455579,No
C001853,V00783,L0082,S069,Theft,2024-02-16,Morning,High,None,243382,No
C001854,V03492,L0296,S057,Cyber Crime,2024-11-01,Morning,Medium,None,304010,No
C001855,V00489,L0086,S015,Fraud,2023-05-28,Morning,Low,None,86415,Yes
C001856,V03744,L0067,S073,Assault,2025-10-16,Night,Medium,Knife,202593,Yes
C001857,V00058,L0192,S037,Cyber Crime,2024-02-21,Evening,Low,None,41705,Yes
C001858,V02284,L0251,S026,Robbery,2023-09-03,Morning,Low,Gun,215153,Yes
C001859,V00167,L0164,S024,Cyber Crime,2024-06-17,Evening,High,None,168581,Yes
C001860,V01028,L0207,S002,Assault,2023-08-01,Morning,Low,Gun,275529,Yes
C001861,V03794,L0128,S012,Assault,2025-02-03,Evening,Medium,Knife,73930,No
C001862,V03164,L0156,S029,Assault,2023-06-20,Morning,Low,Knife,333275,Yes
C001863,V01317,L0095,S058,Theft,2025-07-06,Night,Low,Gun,369811,Yes
C001864,V02677,L0031,S060,Theft,2024-10-23,Evening,Low,None,88825,Yes
C001865,V03105,L0234,S039,Fraud,2023-05-11,Evening,Low,None,194662,Yes
C001866,V00095,L0203,S043,Burglary,2024-09-23,Afternoon,Medium,None,332061,Yes
C001867,V03642,L0090,S048,Theft,2024-04-21,Morning,High,Knife,363061,No
C001868,V02203,L0019,S070,Robbery,2025-10-15,Evening,High,None,181287,No
C001869,V02652,L0120,S046,Burglary,2023-03-23,Night,Low,Stick,96287,Yes
C001870,V01833,L0083,S013,Burglary,2024-08-23,Afternoon,Low,None,460100,No
C001871,V01373,L0184,S048,Assault,2025-11-09,Afternoon,High,Knife,379296,Yes
C001872,V03543,L0109,S064,Kidnapping,2025-03-18,Evening,Medium,None,490058,Yes
C001873,V02106,L0202,S040,Fraud,2023-11-20,Afternoon,Medium,None,345628,Yes
C001874,V02789,L0299,S034,Cyber Crime,2024-05-11,Night,Low,Knife,274381,Yes
C001875,V01784,L0052,S006,Robbery,2024-06-19,Morning,Medium,Knife,292551,No
C001876,V01563,L0264,S075,Burglary,2024-12-17,Morning,Low,Knife,342851,No
C001877,V02921,L0170,S064,Theft,2025-06-16,Morning,High,Knife,415855,Yes
C001878,V00692,L0135,S061,Fraud,2025-05-12,Morning,Low,None,18993,No
C001879,V02005,L0166,S011,Theft,2023-12-20,Night,Medium,None,440939,Yes
C001880,V03149,L0025,S009,Burglary,2025-05-01,Morning,Low,Stick,430023,No
C001881,V00292,L0162,S056,Fraud,2023-01-19,Evening,Low,None,63804,Yes
C001882,V00597,L0026,S014,Robbery,2025-06-25,Afternoon,Low,Stick,346163,Yes
C001883,V02705,L0031,S060,Kidnapping,2024-01-30,Night,Medium,None,423112,No
C001884,V01172,L0180,S016,Fraud,2024-11-05,Evening,Low,None,92138,Yes
C001885,V00682,L0192,S020,Assault,2025-01-20,Night,Low,Knife,372655,Yes
C001886,V03584,L0235,S041,Robbery,2024-10-30,Evening,Low,Stick,448643,Yes
C001887,V00336,L0100,S046,Burglary,2025-07-16,Afternoon,High,None,307054,Yes
C001888,V00156,L0089,S049,Robbery,2024-12-17,Evening,Medium,None,419599,Yes
